CMFILE,DEATHSA,DEATHSB,DISPUTE,FATALAPC,FATALBPC,RIVALA,RIVALB,RIVALRY,RIVNUMB,RIVTYP2,SEVERITY,WARNUMB
cm155220v5,.,.,1517,0,0,155,220,155220,361,1,2,.
cm155220v5,.,.,1643,0,0,155,220,155220,361,1,4,.
cm155230v5,.,.,1498,0,0,155,230,155230,362,1,4,.
cm155230v5,100,300,1482,80,21,155,230,155230,363,2,149,52
cm155230v5,.,.,1563,0,0,155,230,155230,363,2,53,.
cm155230v5,.,.,1595,0,0,155,230,155230,363,2,4,.
cm155255v5,.,.,3875,0,0,155,255,155255,364,1,6,.
cm155325v5,.,.,1517,0,0,155,325,155325,365,1,2,.
cm155740v5,.,.,3510,0,0,155,740,155740,367,1,6,.
cm160165v5,.,.,1094,0,0,160,165,160165,368,1,6,.
cm160165v5,.,.,1172,0,0,160,165,160165,369,1,6,.
cm160165v5,.,.,1808,0,0,160,165,160165,369,1,29,.
cm160200v5,.,.,123,0,0,160,200,160200,370,2,95,.
cm160200v5,.,.,371,0,0,160,200,160200,370,2,2,.
cm160200v5,.,.,2055,0,0,160,200,160200,370,2,4,.
cm160200v5,.,.,1763,0,0,160,200,160200,371,1,53,.
cm160200v5,.,.,1698,0,0,160,200,160200,372,1,6,.
cm160200v5,.,.,363,0,0,160,200,160200,373,2,6,.
cm160200v5,.,.,3064,0,0,160,200,160200,373,2,4,.
cm160200v5,.,.,3077,0,0,160,200,160200,373,2,6,.
cm160200v5,655,255,3630,655,255,160,200,160200,373,2,173,202
cm160220v5,.,.,123,0,0,160,220,160220,374,2,95,.
cm160220v5,.,.,371,0,0,160,220,160220,374,2,2,.
cm160220v5,.,.,2055,0,0,160,220,160220,374,2,4,.
cm160220v5,.,.,1726,0,0,160,220,160220,375,1,6,.
cm160255v5,.,.,1724,0,0,160,255,160255,376,1,6,.
cm160255v5,.,.,1725,0,0,160,255,160255,376,1,6,.
cm160255v5,.,.,1693,0,0,160,255,160255,10377,1,6,.
cm160255v5,.,.,3509,0,0,160,255,160255,10377,1,6,.
cm160255v5,.,.,3834,0,0,160,255,160255,10377,1,6,.
cm160255v5,.,.,3835,0,0,160,255,160255,10377,1,6,.
cm160345v5,.,.,4186,0,0,160,345,160345,378,1,29,.
cm160345v5,.,.,4343,0,0,160,345,160345,378,1,4,.
cm160355v5,.,.,3123,0,0,160,355,160355,379,1,6,.
cm160365v5,.,.,2927,0,0,160,365,160365,380,1,6,.
cm160365v5,.,.,3122,0,0,160,365,160365,380,1,6,.
cm160385v5,.,.,2840,0,0,160,385,160385,381,1,4,.
cm160645v5,.,.,3957,40,88,160,645,160645,382,1,152,.
cm160713v5,.,.,2579,0,0,160,713,160713,384,1,6,.
cm160740v5,.,.,3509,0,0,160,740,160740,385,1,6,.
cm160740v5,.,.,2813,0,0,160,740,160740,386,1,6,.
cm165200v5,.,.,3833,0,0,165,200,165200,387,1,4,.
cm165255v5,.,.,3508,0,0,165,255,165255,10388,1,6,.
cm165255v5,.,.,3832,0,0,165,255,165255,10388,1,53,.
cm165255v5,.,.,3876,0,0,165,255,165255,10388,1,6,.
cm165385v5,.,.,1808,0,0,165,385,165385,389,1,4,.
cm165740v5,.,.,3508,0,0,165,740,165740,390,1,6,.
cm200210v5,.,.,25,0,0,200,210,200210,391,1,53,.
cm200210v5,.,.,368,0,0,200,210,200210,391,1,95,.
cm200210v5,.,.,3700,0,0,200,210,200210,393,1,6,.
cm200210v5,.,.,1654,0,0,200,210,200210,10392,1,6,.
cm200210v5,.,.,1737,0,0,200,210,200210,10392,1,2,.
cm200210v5,.,.,1776,0,0,200,210,200210,10392,1,2,.
cm200220v5,.,.,217,0,0,200,220,200220,394,1,4,.
cm200220v5,.,.,501,0,0,200,220,200220,394,1,2,.
cm200220v5,.,.,77,0,0,200,220,200220,395,2,29,.
cm200220v5,.,.,152,0,0,200,220,200220,395,2,95,.
cm200220v5,.,.,196,123,33,200,220,200220,395,2,154,.
cm200220v5,.,.,212,0,0,200,220,200220,395,2,29,.
cm200220v5,.,.,2300,0,0,200,220,200220,395,2,95,.
cm200220v5,418765,2500,235,418765,2500,200,220,200220,396,1,203,139
cm200225v5,.,.,3800,0,0,200,225,200225,397,1,6,.
cm200230v5,.,.,3233,0,0,200,230,200230,398,1,6,.
cm200230v5,.,.,256,0,0,200,230,200230,399,1,53,.
cm200230v5,.,.,3836,0,0,200,230,200230,400,1,95,.
cm200230v5,.,.,1717,0,0,200,230,200230,401,1,29,.
cm200230v5,.,.,2598,0,0,200,230,200230,402,1,4,.
cm200235v5,.,.,137,0,0,200,235,200235,403,1,4,.
cm200235v5,.,.,9,0,0,200,235,200235,404,1,4,.
cm200235v5,.,.,1649,0,0,200,235,200235,404,1,2,.
cm200235v5,.,.,3824,0,0,200,235,200235,405,1,6,.
cm200235v5,.,.,3135,0,0,200,235,200235,406,1,4,.
cm200240v5,.,.,375,0,0,200,240,200240,407,1,12,.
cm200240v5,.,.,375,0,0,200,240,200240,2012,1,12,.
cm200255v5,.,.,368,0,0,200,255,200255,408,1,53,.
cm200255v5,.,.,127,0,0,200,255,200255,410,2,6,.
cm200255v5,.,.,191,0,0,200,255,200255,410,2,53,.
cm200255v5,.,.,237,0,0,200,255,200255,410,2,6,.
cm200255v5,908371,1773700,257,475807,310329,200,255,200255,410,2,201,106
cm200255v5,.,.,315,0,0,200,255,200255,410,2,12,.
cm200255v5,.,.,1269,0,0,200,255,200255,410,2,95,.
cm200255v5,.,.,3363,0,0,200,255,200255,410,2,4,.
cm200255v5,.,.,12,0,0,200,255,200255,411,2,53,.
cm200255v5,418765,3500000,258,109253,133809,200,255,200255,411,2,203,139
cm200255v5,.,.,420,0,0,200,255,200255,411,2,53,.
cm200265v5,.,.,27,0,0,200,265,200265,412,1,53,.
cm200265v5,.,.,2232,0,0,200,265,200265,413,1,4,.
cm200290v5,.,.,27,0,0,200,290,200290,414,1,29,.
cm200300v5,908371,1200000,257,321908,209954,200,300,200300,415,1,202,106
cm200305v5,.,.,3181,0,0,200,305,200305,416,1,4,.
cm200310v5,.,.,1265,167,143,200,310,200310,417,1,162,.
cm200310v5,418765,136000,258,4245,5199,200,310,200310,418,1,192,139
cm200315v5,.,.,27,0,0,200,315,200315,419,1,29,.
cm200315v5,.,.,208,0,0,200,315,200315,419,1,53,.
cm200325v5,.,.,1642,0,0,200,325,200325,420,1,12,.
cm200325v5,.,.,1772,0,0,200,325,200325,421,1,6,.
cm200325v5,.,.,111,250,59,200,325,200325,422,2,162,.
cm200325v5,.,.,620,0,0,200,325,200325,422,2,2,.
cm200325v5,.,.,1672,0,0,200,325,200325,422,2,4,.
cm200325v5,.,.,2304,0,0,200,325,200325,422,2,95,.
cm200325v5,.,.,3716,0,0,200,325,200325,422,2,2,.
cm200325v5,418765,174500,3724,418765,174500,200,325,200325,422,2,202,139
cm200329v5,.,.,198,0,0,200,329,200329,423,1,4,.
cm200339v5,.,.,4,0,0,200,339,200339,424,1,53,.
cm200339v5,.,.,2858,0,0,200,339,200339,425,1,6,.
cm200345v5,.,.,3192,0,0,200,345,200345,426,1,53,.
cm200345v5,.,.,3812,0,0,200,345,200345,426,1,6,.
cm200345v5,.,.,3551,0,0,200,345,200345,427,2,95,.
cm200345v5,.,.,4137,775,48,200,345,200345,427,2,172,.
cm200345v5,.,.,4186,0,0,200,345,200345,427,2,12,.
cm200345v5,.,.,4295,0,0,200,345,200345,427,2,6,.
cm200345v5,.,.,4343,0,0,200,345,200345,427,2,4,.
cm200350v5,.,.,71,0,0,200,350,200350,428,1,6,.
cm200350v5,.,.,2367,0,0,200,350,200350,428,1,53,.
cm200350v5,.,.,56,0,0,200,350,200350,429,2,6,.
cm200350v5,.,.,96,0,0,200,350,200350,429,2,6,.
cm200350v5,.,.,2837,0,0,200,350,200350,429,2,4,.
cm200350v5,.,.,323,13,7,200,350,200350,430,1,130,.
cm200350v5,.,.,625,0,0,200,350,200350,430,1,2,.
cm200350v5,.,.,3867,0,0,200,350,200350,431,1,6,.
cm200355v5,908371,87500,257,23472,15309,200,355,200355,432,1,200,106
cm200355v5,.,.,397,0,0,200,355,200355,432,1,95,.
cm200355v5,418765,9000,258,281,344,200,355,200355,10433,1,169,139
cm200355v5,.,.,518,0,0,200,355,200355,10433,1,95,.
cm200355v5,.,.,3871,0,0,200,355,200355,10433,1,2,.
cm200360v5,.,.,3181,0,0,200,360,200360,434,1,29,.
cm200360v5,418765,290000,258,9052,11087,200,360,200360,435,1,197,139
cm200360v5,.,.,3807,0,0,200,360,200360,435,1,6,.
cm200365v5,.,.,153,0,0,200,365,200365,436,1,4,.
cm200365v5,.,.,216,0,0,200,365,200365,436,1,6,.
cm200365v5,22000,100000,57,22000,13317,200,365,200365,437,2,199,22
cm200365v5,.,.,227,0,0,200,365,200365,437,2,53,.
cm200365v5,.,.,236,0,0,200,365,200365,437,2,12,.
cm200365v5,.,.,119,0,0,200,365,200365,438,2,29,.
cm200365v5,.,.,186,0,0,200,365,200365,438,2,2,.
cm200365v5,.,.,197,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,241,0,0,200,365,200365,438,2,53,.
cm200365v5,.,.,242,0,0,200,365,200365,438,2,53,.
cm200365v5,.,.,307,0,0,200,365,200365,438,2,12,.
cm200365v5,.,.,1133,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2363,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2364,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2365,0,0,200,365,200365,438,2,53,.
cm200365v5,.,.,2366,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2604,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2605,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,2606,0,0,200,365,200365,438,2,95,.
cm200365v5,.,.,3323,0,0,200,365,200365,438,2,4,.
cm200365v5,.,.,3324,0,0,200,365,200365,438,2,4,.
cm200365v5,.,.,26,0,0,200,365,200365,439,2,95,.
cm200365v5,.,.,27,0,0,200,365,200365,439,2,53,.
cm200365v5,.,.,125,0,0,200,365,200365,439,2,29,.
cm200365v5,.,.,200,0,0,200,365,200365,439,2,36,.
cm200365v5,.,.,208,0,0,200,365,200365,439,2,53,.
cm200365v5,.,.,603,0,0,200,365,200365,439,2,29,.
cm200365v5,.,.,608,0,0,200,365,200365,439,2,22,.
cm200365v5,.,.,1353,0,0,200,365,200365,439,2,29,.
cm200365v5,.,.,2226,0,0,200,365,200365,439,2,4,.
cm200365v5,.,.,2915,0,0,200,365,200365,439,2,4,.
cm200365v5,.,.,2933,0,0,200,365,200365,439,2,6,.
cm200365v5,.,.,3195,0,0,200,365,200365,439,2,29,.
cm200365v5,.,.,3196,0,0,200,365,200365,439,2,6,.
cm200365v5,.,.,3201,0,0,200,365,200365,439,2,6,.
cm200365v5,.,.,3860,0,0,200,365,200365,439,2,6,.
cm200365v5,.,.,4334,0,0,200,365,200365,439,2,4,.
cm200365v5,.,.,4342,0,0,200,365,200365,439,2,4,.
cm200368v5,.,.,133,0,0,200,368,200368,440,1,53,.
cm200375v5,418765,65000,258,2029,2485,200,375,200375,441,1,187,139
cm200375v5,.,.,1786,0,0,200,375,200375,441,1,6,.
cm200380v5,.,.,3802,0,0,200,380,200380,443,1,4,.
cm200380v5,.,.,1659,0,0,200,380,200380,10442,1,2,.
cm200380v5,.,.,1660,0,0,200,380,200380,10442,1,6,.
cm200380v5,.,.,1732,0,0,200,380,200380,10442,1,6,.
cm200385v5,.,.,3350,0,0,200,385,200385,444,1,53,.
cm200385v5,.,.,3704,0,0,200,385,200385,445,1,4,.
cm200390v5,.,.,3707,0,0,200,390,200390,447,1,6,.
cm200390v5,.,.,1900,0,0,200,390,200390,448,1,6,.
cm200390v5,.,.,2883,0,0,200,390,200390,448,1,6,.
cm200395v5,.,.,354,13,13,200,395,200395,10449,2,133,.
cm200395v5,.,.,619,0,0,200,395,200395,10449,2,95,.
cm200395v5,.,.,2865,0,0,200,395,200395,10449,2,95,.
cm200395v5,.,.,2875,0,0,200,395,200395,10449,2,95,.
cm200500v5,.,.,2136,0,0,200,500,200500,451,1,4,.
cm200552v5,.,.,1804,0,0,200,552,200552,452,1,29,.
cm200600v5,.,.,164,0,0,200,600,200600,453,1,4,.
cm200630v5,500,1500,8,500,1500,200,630,200630,455,1,180,25
cm200630v5,.,.,313,0,0,200,630,200630,456,1,4,.
cm200630v5,.,.,603,0,0,200,630,200630,457,1,4,.
cm200630v5,.,.,3195,0,0,200,630,200630,457,1,29,.
cm200630v5,.,.,2551,0,0,200,630,200630,10458,1,6,.
cm200630v5,.,.,2596,0,0,200,630,200630,10458,1,53,.
cm200630v5,.,.,3042,0,0,200,630,200630,10458,1,6,.
cm200630v5,.,.,3625,0,0,200,630,200630,10458,1,12,.
cm200640v5,.,.,14,0,0,200,640,200640,459,2,4,.
cm200640v5,.,.,56,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,128,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,141,0,0,200,640,200640,459,2,29,.
cm200640v5,.,.,146,1000,333,200,640,200640,459,2,176,.
cm200640v5,.,.,153,0,0,200,640,200640,459,2,4,.
cm200640v5,.,.,156,0,0,200,640,200640,459,2,53,.
cm200640v5,908371,325000,257,87183,56863,200,640,200640,459,2,203,106
cm200640v5,.,.,327,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,328,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,391,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,1750,0,0,200,640,200640,459,2,4,.
cm200640v5,.,.,3157,0,0,200,640,200640,459,2,6,.
cm200640v5,.,.,3185,0,0,200,640,200640,459,2,29,.
cm200645v5,.,.,420,0,0,200,645,200645,462,1,95,.
cm200645v5,.,.,122,0,0,200,645,200645,463,2,53,.
cm200645v5,.,.,125,0,0,200,645,200645,463,2,4,.
cm200645v5,.,.,2331,0,0,200,645,200645,463,2,4,.
cm200645v5,.,.,2767,0,0,200,645,200645,463,2,6,.
cm200645v5,.,.,3039,0,0,200,645,200645,463,2,6,.
cm200645v5,.,.,3052,0,0,200,645,200645,463,2,6,.
cm200645v5,.,.,3552,0,0,200,645,200645,463,2,95,.
cm200645v5,.,.,3568,0,0,200,645,200645,463,2,22,.
cm200645v5,24,25000,3957,24,53,200,645,200645,463,2,146,211
cm200645v5,.,.,3974,0,0,200,645,200645,463,2,95,.
cm200645v5,.,.,4269,0,0,200,645,200645,463,2,29,.
cm200645v5,.,.,4271,0,0,200,645,200645,463,2,95,.
cm200645v5,.,.,4273,0,0,200,645,200645,463,2,95,.
cm200651v5,67,2165,3725,67,136,200,651,200651,464,1,157,65
cm200651v5,.,.,7,63,63,200,651,200651,465,2,152,.
cm200651v5,.,.,125,0,0,200,651,200651,465,2,4,.
cm200651v5,22,3000,200,17,32,200,651,200651,465,2,141,157
cm200651v5,.,.,617,0,0,200,651,200651,465,2,4,.
cm200651v5,.,.,2331,0,0,200,651,200651,465,2,4,.
cm200652v5,.,.,3179,0,0,200,652,200652,466,1,6,.
cm200663v5,.,.,3957,0,0,200,663,200663,467,1,9,.
cm200666v5,.,.,1008,63,32,200,666,200666,468,1,148,.
cm200666v5,.,.,3229,13,7,200,666,200666,468,1,130,.
cm200670v5,.,.,1129,1000,200,200,670,200670,469,1,175,.
cm200670v5,.,.,2844,0,0,200,670,200670,470,1,4,.
cm200670v5,.,.,3218,0,0,200,670,200670,470,1,4,.
cm200678v5,.,.,259,0,0,200,678,200678,471,2,95,.
cm200678v5,.,.,604,0,0,200,678,200678,471,2,53,.
cm200678v5,.,.,610,0,0,200,678,200678,471,2,95,.
cm200678v5,.,.,2155,0,0,200,678,200678,471,2,95,.
cm200678v5,.,.,2157,0,0,200,678,200678,471,2,95,.
cm200700v5,.,.,4283,1000,91,200,700,200700,472,1,174,.
cm200710v5,34,2000,31,34,17,200,710,200710,473,1,141,82
cm200710v5,.,.,309,0,0,200,710,200710,473,1,4,.
cm200710v5,.,.,145,0,0,200,710,200710,474,1,95,.
cm200710v5,.,.,2208,13,2,200,710,200710,474,1,127,.
cm200710v5,710,422612,51,406,1758,200,710,200710,475,2,181,151
cm200710v5,.,.,1353,0,0,200,710,200710,475,2,53,.
cm200710v5,.,.,2009,0,0,200,710,200710,475,2,95,.
cm200710v5,.,.,2034,0,0,200,710,200710,475,2,6,.
cm200710v5,.,.,2038,0,0,200,710,200710,475,2,4,.
cm200710v5,.,.,2900,0,0,200,710,200710,475,2,6,.
cm200710v5,.,.,2926,0,0,200,710,200710,475,2,6,.
cm200710v5,.,.,2984,0,0,200,710,200710,475,2,6,.
cm200710v5,.,.,2985,0,0,200,710,200710,475,2,53,.
cm200710v5,.,.,2989,0,0,200,710,200710,475,2,95,.
cm200710v5,.,.,2991,0,0,200,710,200710,475,2,6,.
cm200713v5,.,.,2007,0,0,200,713,200713,476,2,22,.
cm200713v5,.,.,2008,0,0,200,713,200713,476,2,95,.
cm200713v5,.,.,2037,0,0,200,713,200713,476,2,6,.
cm200713v5,.,.,2988,0,0,200,713,200713,476,2,53,.
cm200713v5,.,.,2990,0,0,200,713,200713,476,2,6,.
cm200713v5,.,.,2992,0,0,200,713,200713,476,2,6,.
cm200730v5,.,.,16,0,0,200,730,200730,477,1,4,.
cm200731v5,710,316579,51,304,1317,200,731,200731,478,1,178,151
cm200740v5,.,.,13,0,0,200,740,200740,479,2,6,.
cm200740v5,.,.,224,0,0,200,740,200740,479,2,4,.
cm200740v5,.,.,239,0,0,200,740,200740,479,2,95,.
cm200740v5,.,.,1488,0,0,200,740,200740,480,1,4,.
cm200740v5,.,.,248,0,0,200,740,200740,481,2,4,.
cm200740v5,418765,1740000,258,54314,66522,200,740,200740,481,2,203,139
cm200740v5,.,.,337,0,0,200,740,200740,481,2,6,.
cm200740v5,.,.,1749,0,0,200,740,200740,481,2,6,.
cm200740v5,.,.,1825,0,0,200,740,200740,481,2,6,.
cm200740v5,.,.,3808,0,0,200,740,200740,481,2,6,.
cm200800v5,.,.,1694,0,0,200,800,200800,482,1,95,.
cm200850v5,.,.,1070,175,84,200,850,200850,10484,2,160,.
cm200850v5,.,.,2918,0,0,200,850,200850,10484,2,6,.
cm200850v5,.,.,3198,0,0,200,850,200850,10484,2,6,.
cm205230v5,.,.,2542,0,0,205,230,205230,486,1,6,.
cm205230v5,.,.,2543,0,0,205,230,205230,486,1,6,.
cm205255v5,.,.,3863,0,0,205,255,205255,487,1,6,.
cm205345v5,.,.,4343,0,0,205,345,205345,488,1,4,.
cm210211v5,.,.,25,0,0,210,211,210211,489,1,95,.
cm210211v5,.,.,368,0,0,210,211,210211,489,1,6,.
cm210220v5,.,.,25,0,0,210,220,210220,490,1,95,.
cm210220v5,.,.,368,0,0,210,220,210220,490,1,95,.
cm210255v5,.,.,1661,0,0,210,255,210255,491,1,6,.
cm210255v5,7900,3500000,258,2061,2524,210,255,210255,492,1,187,139
cm210255v5,.,.,3701,0,0,210,255,210255,492,1,95,.
cm210345v5,.,.,3551,0,0,210,345,210345,493,2,95,.
cm210345v5,.,.,4137,775,48,210,345,210345,493,2,172,.
cm210345v5,.,.,4186,0,0,210,345,210345,493,2,29,.
cm210345v5,.,.,4343,0,0,210,345,210345,493,2,4,.
cm210365v5,.,.,3351,0,0,210,365,210365,494,1,6,.
cm210365v5,.,.,2226,0,0,210,365,210365,495,1,4,.
cm210365v5,.,.,4342,0,0,210,365,210365,2006,1,4,.
cm210645v5,.,.,3957,40,88,210,645,210645,497,1,152,.
cm210645v5,.,.,4273,0,0,210,645,210645,497,1,53,.
cm210700v5,.,.,4283,1000,91,210,700,210700,499,1,174,.
cm210710v5,111,422612,51,63,275,210,710,210710,500,1,162,151
cm210710v5,.,.,1713,0,0,210,710,210710,501,1,6,.
cm210731v5,111,316579,51,48,206,210,731,210731,502,1,159,151
cm210740v5,.,.,224,0,0,210,740,210740,503,1,4,.
cm210740v5,.,.,239,0,0,210,740,210740,503,1,95,.
cm210850v5,.,.,1021,13,13,210,850,210850,504,2,133,.
cm210850v5,.,.,1022,0,0,210,850,210850,504,2,95,.
cm210850v5,.,.,1023,0,0,210,850,210850,504,2,6,.
cm210850v5,.,.,1024,0,0,210,850,210850,504,2,53,.
cm210850v5,.,.,1604,0,0,210,850,210850,504,2,53,.
cm210850v5,.,.,2000,13,13,210,850,210850,504,2,133,.
cm210850v5,.,.,2019,0,0,210,850,210850,504,2,2,.
cm211255v5,.,.,368,0,0,211,255,211255,506,1,4,.
cm211255v5,.,.,12,0,0,211,255,211255,507,2,53,.
cm211255v5,.,.,127,0,0,211,255,211255,507,2,6,.
cm211255v5,.,.,174,0,0,211,255,211255,507,2,29,.
cm211255v5,.,.,177,0,0,211,255,211255,507,2,6,.
cm211255v5,.,.,211,0,0,211,255,211255,507,2,12,.
cm211255v5,13716,1773700,257,7184,4686,211,255,211255,507,2,194,106
cm211255v5,9600,3500000,258,2505,3068,211,255,211255,507,2,188,139
cm211255v5,.,.,3702,0,0,211,255,211255,507,2,95,.
cm211265v5,.,.,2855,0,0,211,265,211265,508,1,53,.
cm211300v5,13716,1200000,257,4861,3170,211,300,211300,509,1,191,106
cm211345v5,.,.,3551,0,0,211,345,211345,510,2,95,.
cm211345v5,.,.,4137,775,48,211,345,211345,510,2,172,.
cm211345v5,.,.,4186,0,0,211,345,211345,510,2,12,.
cm211345v5,.,.,4343,0,0,211,345,211345,510,2,4,.
cm211355v5,13716,87500,257,354,231,211,355,211355,511,1,168,106
cm211365v5,.,.,2612,0,0,211,365,211365,513,1,2,.
cm211365v5,.,.,4342,0,0,211,365,211365,2001,1,4,.
cm211490v5,.,.,1321,0,0,211,490,211490,514,1,95,.
cm211490v5,.,.,3975,0,0,211,490,211490,515,1,4,.
cm211490v5,.,.,4032,0,0,211,490,211490,515,1,6,.
cm211640v5,13716,325000,257,1316,859,211,640,211640,517,1,181,106
cm211645v5,.,.,3957,40,88,211,645,211645,518,1,152,.
cm211710v5,97,422612,51,55,240,211,710,211710,520,1,161,151
cm211731v5,97,316579,51,42,180,211,731,211731,521,1,158,151
cm212255v5,.,.,3703,0,0,212,255,212255,522,1,95,.
cm212345v5,.,.,4137,775,48,212,345,212345,10523,1,172,.
cm212345v5,.,.,4186,0,0,212,345,212345,10523,1,12,.
cm212345v5,.,.,4343,0,0,212,345,212345,10523,1,4,.
cm220230v5,400,600,89,400,600,220,230,220230,525,1,174,1
cm220230v5,.,.,366,0,0,220,230,220230,525,1,4,.
cm220230v5,.,.,2309,0,0,220,230,220230,526,1,95,.
cm220230v5,.,.,3718,0,0,220,230,220230,527,1,6,.
cm220230v5,.,.,3810,0,0,220,230,220230,527,1,6,.
cm220230v5,.,.,2541,0,0,220,230,220230,528,1,6,.
cm220235v5,.,.,3138,0,0,220,235,220235,529,1,6,.
cm220235v5,.,.,1743,0,0,220,235,220235,530,1,53,.
cm220255v5,.,.,12,0,0,220,255,220255,10531,2,53,.
cm220255v5,152000,44781,88,152000,44781,220,255,220255,10531,2,203,58
cm220255v5,.,.,115,0,0,220,255,220255,10531,2,83,.
cm220255v5,.,.,127,0,0,220,255,220255,10531,2,6,.
cm220255v5,.,.,154,0,0,220,255,220255,10531,2,53,.
cm220255v5,.,.,174,0,0,220,255,220255,10531,2,29,.
cm220255v5,.,.,177,0,0,220,255,220255,10531,2,6,.
cm220255v5,.,.,211,0,0,220,255,220255,10531,2,53,.
cm220255v5,.,.,217,0,0,220,255,220255,10531,2,4,.
cm220255v5,1385000,1773700,257,725466,473161,220,255,220255,10531,2,199,106
cm220255v5,210824,3500000,258,55002,67365,220,255,220255,10531,2,203,139
cm220255v5,.,.,315,0,0,220,255,220255,10531,2,4,.
cm220255v5,.,.,368,0,0,220,255,220255,10531,2,53,.
cm220255v5,.,.,370,0,0,220,255,220255,10531,2,12,.
cm220255v5,.,.,509,0,0,220,255,220255,10531,2,2,.
cm220255v5,.,.,2168,0,0,220,255,220255,10531,2,2,.
cm220255v5,.,.,2169,0,0,220,255,220255,10531,2,4,.
cm220255v5,.,.,2170,0,0,220,255,220255,10531,2,2,.
cm220255v5,.,.,2368,0,0,220,255,220255,10531,2,2,.
cm220255v5,.,.,2369,0,0,220,255,220255,10531,2,6,.
cm220265v5,.,.,27,0,0,220,265,220265,533,1,53,.
cm220290v5,.,.,27,0,0,220,290,220290,534,1,29,.
cm220300v5,.,.,217,0,0,220,300,220300,535,1,4,.
cm220300v5,.,.,374,0,0,220,300,220300,535,1,53,.
cm220300v5,.,.,212,0,0,220,300,220300,536,1,29,.
cm220300v5,1385000,1200000,257,490816,320118,220,300,220300,537,1,201,106
cm220310v5,.,.,1265,167,143,220,310,220310,538,1,162,.
cm220310v5,210824,136000,258,2137,2618,220,310,220310,539,1,187,139
cm220315v5,.,.,27,0,0,220,315,220315,540,1,29,.
cm220325v5,.,.,112,375,131,220,325,220325,541,2,167,.
cm220325v5,.,.,113,775,511,220,325,220325,541,2,176,.
cm220325v5,.,.,306,0,0,220,325,220325,541,2,4,.
cm220325v5,.,.,508,0,0,220,325,220325,541,2,2,.
cm220325v5,.,.,212,0,0,220,325,220325,542,1,29,.
cm220325v5,.,.,316,0,0,220,325,220325,543,1,22,.
cm220325v5,.,.,3330,0,0,220,325,220325,543,1,4,.
cm220325v5,.,.,620,0,0,220,325,220325,544,2,2,.
cm220325v5,.,.,1670,0,0,220,325,220325,544,2,4,.
cm220325v5,.,.,1671,0,0,220,325,220325,544,2,4,.
cm220325v5,.,.,1672,0,0,220,325,220325,544,2,4,.
cm220325v5,.,.,2303,0,0,220,325,220325,544,2,6,.
cm220325v5,.,.,3820,0,0,220,325,220325,544,2,9,.
cm220327v5,1000,1400,175,1000,1167,220,327,220327,545,1,181,16
cm220329v5,.,.,198,0,0,220,329,220329,546,1,4,.
cm220339v5,.,.,1262,0,0,220,339,220339,547,1,6,.
cm220344v5,.,.,4048,0,0,220,344,220344,548,1,4,.
cm220345v5,.,.,3551,0,0,220,345,220345,550,2,95,.
cm220345v5,.,.,4137,775,48,220,345,220345,550,2,172,.
cm220345v5,.,.,4186,0,0,220,345,220345,550,2,12,.
cm220345v5,.,.,4343,0,0,220,345,220345,550,2,4,.
cm220350v5,.,.,2367,0,0,220,350,220350,551,1,53,.
cm220350v5,.,.,56,0,0,220,350,220350,552,1,6,.
cm220350v5,.,.,2837,0,0,220,350,220350,552,1,4,.
cm220350v5,.,.,323,13,7,220,350,220350,553,2,130,.
cm220350v5,.,.,625,0,0,220,350,220350,553,2,2,.
cm220350v5,.,.,2648,0,0,220,350,220350,553,2,6,.
cm220355v5,1385000,87500,257,35789,23342,220,355,220355,555,1,201,106
cm220365v5,95000,100000,57,95000,57506,220,365,220365,556,2,203,22
cm220365v5,.,.,153,0,0,220,365,220365,556,2,4,.
cm220365v5,.,.,217,0,0,220,365,220365,556,2,4,.
cm220365v5,.,.,236,0,0,220,365,220365,556,2,12,.
cm220365v5,.,.,197,0,0,220,365,220365,557,2,95,.
cm220365v5,.,.,2365,0,0,220,365,220365,557,2,95,.
cm220365v5,.,.,2366,0,0,220,365,220365,557,2,95,.
cm220365v5,.,.,2606,0,0,220,365,220365,557,2,95,.
cm220365v5,.,.,4342,0,0,220,365,220365,2003,1,4,.
cm220365v5,.,.,26,0,0,220,365,220365,10559,2,95,.
cm220365v5,.,.,27,0,0,220,365,220365,10559,2,53,.
cm220365v5,.,.,200,0,0,220,365,220365,10559,2,36,.
cm220365v5,.,.,608,0,0,220,365,220365,10559,2,6,.
cm220368v5,.,.,133,0,0,220,368,220368,559,1,95,.
cm220380v5,.,.,1659,0,0,220,380,220380,560,1,2,.
cm220481v5,.,.,92,63,63,220,481,220481,561,1,152,.
cm220484v5,.,.,2150,0,0,220,484,220484,562,1,95,.
